Price,AAPL.O
Ticker,AAPL
Date,
2013-09-10,15.253429412841797
2013-09-11,14.422979354858398
2013-09-12,14.57654857635498
2013-09-13,14.336324691772461
2013-09-16,13.880549430847168
2013-09-17,14.040905952453613
2013-09-18,14.329541206359863
2013-09-19,14.564519882202148
2013-09-20,14.413728713989258
2013-09-23,15.130085945129395
2013-09-24,15.08259391784668
2013-09-25,14.849156379699707
2013-09-26,14.993781089782715
2013-09-27,14.886775970458984
2013-09-30,14.701749801635742
2013-10-01,15.047436714172363
2013-10-02,15.096778869628906
2013-10-03,14.907132148742676
2013-10-04,14.895406723022461
2013-10-07,15.040963172912598
2013-10-08,14.830965042114258
2013-10-09,15.005188941955566
2013-10-10,15.099242210388184
2013-10-11,15.197000503540039
2013-10-14,15.29660415649414
2013-10-15,15.378012657165527
2013-10-16,15.452945709228516
2013-10-17,15.557493209838867
2013-10-18,15.69287109375
2013-10-21,16.07740592956543
2013-10-22,16.03145980834961
2013-10-23,16.18841552734375
2013-10-24,16.40274429321289
2013-10-25,16.219263076782227
2013-10-28,16.34014129638672
2013-10-29,15.933085441589355
2013-10-30,16.186574935913086
2013-10-31,16.118728637695312
2013-11-01,16.036399841308594
2013-11-04,16.243623733520508
2013-11-05,16.203536987304688
2013-11-06,16.157629013061523
2013-11-07,15.89614486694336
2013-11-08,16.146465301513672
2013-11-11,16.099620819091797
2013-11-12,16.1294002532959
2013-11-13,16.148635864257812
2013-11-14,16.382190704345703
2013-11-15,16.28386116027832
2013-11-18,16.08659553527832
2013-11-19,16.115129470825195
2013-11-20,15.97400188446045
2013-11-21,16.164453506469727
2013-11-22,16.122888565063477
2013-11-25,16.245094299316406
2013-11-26,16.544723510742188
2013-11-27,16.93430519104004
2013-11-29,17.24789047241211
2013-12-02,17.097774505615234
2013-12-03,17.56581687927246
2013-12-04,17.52488136291504
2013-12-05,17.61482810974121
2013-12-06,17.370410919189453
2013-12-09,17.569232940673828
2013-12-10,17.54193878173828
2013-12-11,17.411975860595703
2013-12-12,17.386545181274414
2013-12-13,17.197021484375
2013-12-16,17.29224395751953
2013-12-17,17.21439552307129
2013-12-18,17.083505630493164
2013-12-19,16.887779235839844
2013-12-20,17.029220581054688
2013-12-23,17.682756423950195
2013-12-24,17.607696533203125
2013-12-26,17.490764617919922
2013-12-27,17.37258529663086
2013-12-30,17.199813842773438
2013-12-31,17.40142822265625
2014-01-02,17.156696319580078
2014-01-03,16.779836654663086
2014-01-06,16.871339797973633
2014-01-07,16.750682830810547
2014-01-08,16.856769561767578
2014-01-09,16.641508102416992
2014-01-10,16.53045654296875
2014-01-13,16.616994857788086
2014-01-14,16.947649002075195
2014-01-15,17.287900924682617
2014-01-16,17.19144630432129
2014-01-17,16.770227432250977
2014-01-21,17.030773162841797
2014-01-22,17.1064510345459
2014-01-23,17.251304626464844
2014-01-24,16.937719345092773
2014-01-27,17.075119018554688
2014-01-28,15.710358619689941
2014-01-29,15.532007217407227
2014-01-30,15.501916885375977
2014-01-31,15.527349472045898
2014-02-03,15.556199073791504
2014-02-04,15.781386375427246
2014-02-05,15.899250984191895
2014-02-06,15.991931915283203
2014-02-07,16.21564483642578
2014-02-10,16.50615882873535
2014-02-11,16.72364616394043
2014-02-12,16.72239112854004
2014-02-13,16.98793601989746
2014-02-14,16.97420310974121
2014-02-18,17.036605834960938
2014-02-19,16.767637252807617
2014-02-20,16.57355308532715
2014-02-21,16.389461517333984
2014-02-24,16.46121597290039
2014-02-25,16.289915084838867
2014-02-26,16.142948150634766
2014-02-27,16.464967727661133
2014-02-28,16.420347213745117
2014-03-03,16.4677734375
2014-03-04,16.576366424560547
2014-03-05,16.61130714416504
2014-03-06,16.56106948852539
2014-03-07,16.551401138305664
2014-03-10,16.566370010375977
2014-03-11,16.727699279785156
2014-03-12,16.743925094604492
2014-03-13,16.557952880859375
2014-03-14,16.37198829650879
2014-03-17,16.435949325561523
2014-03-18,16.581356048583984
2014-03-19,16.576984405517578
2014-03-20,16.497106552124023
2014-03-21,16.627225875854492
2014-03-24,16.82442855834961
2014-03-25,17.005414962768555
2014-03-26,16.842836380004883
2014-03-27,16.770442962646484
2014-03-28,16.751728057861328
2014-03-31,16.74798011779785
2014-04-01,16.90118408203125
2014-04-02,16.929269790649414
2014-04-03,16.811946868896484
2014-04-04,16.594459533691406
2014-04-07,16.333913803100586
2014-04-08,16.332979202270508
2014-04-09,16.547657012939453
2014-04-10,16.33422088623047
2014-04-11,16.213464736938477
2014-04-14,16.27806854248047
2014-04-15,16.1619815826416
2014-04-16,16.194747924804688
2014-04-17,16.379779815673828
2014-04-21,16.57417869567871
2014-04-22,16.59071922302246
2014-04-23,16.373849868774414
2014-04-24,17.71621322631836
2014-04-25,17.846332550048828
2014-04-28,18.537479400634766
2014-04-29,18.48256492614746
2014-04-30,18.412662506103516
2014-05-01,18.456045150756836
2014-05-02,18.4903564453125
2014-05-05,18.751848220825195
2014-05-06,18.54746437072754
2014-05-07,18.48256492614746
2014-05-08,18.44961929321289
2014-05-09,18.37274169921875
2014-05-12,18.601482391357422
2014-05-13,18.630666732788086
2014-05-14,18.634113311767578
2014-05-15,18.475656509399414
2014-05-16,18.74833106994629
2014-05-19,18.97048568725586
2014-05-20,18.974246978759766
2014-05-21,19.02444839477539
2014-05-22,19.0545654296875
2014-05-23,19.269821166992188
2014-05-27,19.630659103393555
2014-05-28,19.57982635498047
2014-05-29,19.936588287353516
2014-05-30,19.861913681030273
2014-06-02,19.725421905517578
2014-06-03,20.004364013671875
2014-06-04,20.232789993286133
2014-06-05,20.312177658081055
2014-06-06,20.256330490112305
2014-06-09,20.58045768737793
2014-06-10,20.70125961303711
2014-06-11,20.6156005859375
2014-06-12,20.27075958251953
2014-06-13,20.048921585083008
2014-06-16,20.250993728637695
2014-06-17,20.224634170532227
2014-06-18,20.24660301208496
2014-06-19,20.17631721496582
2014-06-20,19.96765899658203
2014-06-23,19.950082778930664
2014-06-24,19.829286575317383
2014-06-25,19.846847534179688
2014-06-26,19.9654598236084
2014-06-27,20.202672958374023
2014-06-30,20.411334991455078
2014-07-01,20.540922164916992
2014-07-02,20.532135009765625
2014-07-03,20.65294075012207
2014-07-07,21.07904624938965
2014-07-08,20.9428653717041
2014-07-09,20.9516544342041
2014-07-10,20.87477684020996
2014-07-11,20.914308547973633
2014-07-14,21.18446922302246
2014-07-15,20.936281204223633
2014-07-16,20.817668914794922
2014-07-17,20.446470260620117
2014-07-18,20.740795135498047
2014-07-21,20.633167266845703
2014-07-22,20.804492950439453
2014-07-23,21.347007751464844
2014-07-24,21.311859130859375
2014-07-25,21.452436447143555
2014-07-28,21.748952865600586
2014-07-29,21.608383178710938
2014-07-30,21.55786895751953
2014-07-31,20.997772216796875
2014-08-01,21.11418342590332
2014-08-04,20.995582580566406
2014-08-05,20.89234733581543
2014-08-06,20.857206344604492
2014-08-07,20.85500144958496
2014-08-08,20.912389755249023
2014-08-11,21.18830680847168
2014-08-12,21.18389320373535
2014-08-13,21.464223861694336
2014-08-14,21.52161979675293
2014-08-15,21.6275691986084
2014-08-18,21.888036727905273
2014-08-19,22.190446853637695
2014-08-20,22.199270248413086
2014-08-21,22.201486587524414
2014-08-22,22.364822387695312
2014-08-25,22.41339111328125
2014-08-26,22.2699031829834
2014-08-27,22.54361915588379
2014-08-28,22.570104598999023
2014-08-29,22.62529182434082
2014-09-02,22.801876068115234
2014-09-03,21.8394718170166
2014-09-04,21.65846824645996
2014-09-05,21.846101760864258
2014-09-08,21.711448669433594
2014-09-09,21.629777908325195
2014-09-10,22.294189453125
2014-09-11,22.38910484313965
2014-09-12,22.43987464904785
2014-09-15,22.43325424194336
2014-09-16,22.26328468322754
2014-09-17,22.422212600708008
2014-09-18,22.468568801879883
2014-09-19,22.285358428955078
2014-09-22,22.307430267333984
2014-09-23,22.656187057495117
2014-09-24,22.45973777770996
2014-09-25,21.603286743164062
2014-09-26,22.23900032043457
2014-09-29,22.09773063659668
2014-09-30,22.23900032043457
2014-10-01,21.89244842529297
2014-10-02,22.05137825012207
2014-10-03,21.989574432373047
2014-10-06,21.989574432373047
2014-10-07,21.79754066467285
2014-10-08,22.250043869018555
2014-10-09,22.298603057861328
2014-10-10,22.23459243774414
2014-10-13,22.03152084350586
2014-10-14,21.79754066467285
2014-10-15,21.53044319152832
2014-10-16,21.247907638549805
2014-10-17,21.559146881103516
2014-10-20,22.020475387573242
2014-10-21,22.61866569519043
2014-10-22,22.733455657958984
2014-10-23,23.13960075378418
2014-10-24,23.225690841674805
2014-10-27,23.201404571533203
2014-10-28,23.56120491027832
2014-10-29,23.69364356994629
2014-10-30,23.61417579650879
2014-10-31,23.839332580566406
2014-11-03,24.148353576660156
2014-11-04,23.971769332885742
2014-11-05,24.029155731201172
2014-11-06,24.097875595092773
2014-11-07,24.166608810424805
2014-11-10,24.12670135498047
2014-11-11,24.319578170776367
2014-11-12,24.6632022857666
2014-11-13,25.011249542236328
2014-11-14,25.312753677368164
2014-11-17,25.270633697509766
2014-11-18,25.598731994628906
2014-11-19,25.4213809967041
2014-11-20,25.784950256347656
2014-11-21,25.820430755615234
2014-11-24,26.299285888671875
2014-11-25,26.07094383239746
2014-11-26,26.381305694580078
2014-11-28,26.365787506103516
2014-12-01,25.51006507873535
2014-12-02,25.412517547607422
2014-12-03,25.700719833374023
2014-12-04,25.60317039489746
2014-12-05,25.49454689025879
2014-12-08,24.918140411376953
2014-12-09,25.299457550048828
2014-12-10,24.81838607788086
2014-12-11,24.745227813720703
2014-12-12,24.326221466064453
2014-12-15,23.993698120117188
2014-12-16,23.665586471557617
2014-12-17,24.255287170410156
2014-12-18,24.97356605529785
2014-12-19,24.780696868896484
2014-12-22,25.03785514831543
2014-12-23,24.949174880981445
2014-12-24,24.831693649291992
2014-12-26,25.270633697509766
2014-12-29,25.252899169921875
2014-12-30,24.94474983215332
2014-12-31,24.470333099365234
2015-01-02,24.237550735473633
2015-01-05,23.55474281311035
2015-01-06,23.556957244873047
2015-01-07,23.887279510498047
2015-01-08,24.805082321166992
2015-01-09,24.831693649291992
2015-01-12,24.219806671142578
2015-01-13,24.434860229492188
2015-01-14,24.341747283935547
2015-01-15,23.681108474731445
2015-01-16,23.49709701538086
2015-01-20,24.102323532104492
2015-01-21,24.28632354736328
2015-01-22,24.918140411376953
2015-01-23,25.04672622680664
2015-01-26,25.073335647583008
2015-01-27,24.19542694091797
2015-01-28,25.563270568847656
2015-01-29,26.359140396118164
2015-01-30,25.973403930664062
2015-02-02,26.299285888671875
2015-02-03,26.303722381591797
2015-02-04,26.505456924438477
2015-02-05,26.694639205932617
2015-02-06,26.46984100341797
2015-02-09,26.645671844482422
2015-02-10,27.157573699951172
2015-02-11,27.794116973876953
2015-02-12,28.14577293395996
2015-02-13,28.283763885498047
2015-02-17,28.450693130493164
2015-02-18,28.648771286010742
2015-02-19,28.58868408203125
2015-02-20,28.82237434387207
2015-02-23,29.601364135742188
2015-02-24,29.416627883911133
2015-02-25,28.664350509643555
2015-02-26,29.027141571044922
2015-02-27,28.590900421142578
2015-03-02,28.731124877929688
2015-03-03,28.791215896606445
2015-03-04,28.60871696472168
2015-03-05,28.134645462036133
2015-03-06,28.176939010620117
2015-03-09,28.297122955322266
2015-03-10,27.711763381958008
2015-03-11,27.20654296875
2015-03-12,27.69841194152832
2015-03-13,27.50701141357422
2015-03-16,27.8096923828125
2015-03-17,28.274858474731445
2015-03-18,28.59313201904297
2015-03-19,28.377243041992188
2015-03-20,28.021142959594727
2015-03-23,28.312694549560547
2015-03-24,28.196958541870117
2015-03-25,27.460264205932617
2015-03-26,27.651676177978516
2015-03-27,27.431333541870117
2015-03-30,28.12574005126953
2015-03-31,27.69396209716797
2015-04-01,27.653898239135742
2015-04-02,27.892051696777344
2015-04-06,28.343856811523438
2015-04-07,28.045625686645508
2015-04-08,27.95435905456543
2015-04-09,28.16802978515625
2015-04-10,28.288209915161133
2015-04-13,28.232568740844727
2015-04-14,28.11016082763672
2015-04-15,28.21700096130371
2015-04-16,28.081228256225586
2015-04-17,27.76518440246582
2015-04-20,28.399499893188477
2015-04-21,28.24593162536621
2015-04-22,28.62652015686035
2015-04-23,28.860214233398438
2015-04-24,28.99597930908203
2015-04-27,29.523456573486328
2015-04-28,29.058300018310547
2015-04-29,28.63096809387207
2015-04-30,27.854209899902344
2015-05-01,28.69996452331543
2015-05-04,28.644323348999023
2015-05-05,27.99888038635254
2015-05-06,27.823049545288086
2015-05-07,27.995140075683594
2015-05-08,28.522602081298828
2015-05-11,28.2320556640625
2015-05-12,28.13148307800293
2015-05-13,28.162769317626953
2015-05-14,28.81984519958496
2015-05-15,28.77961540222168
2015-05-18,29.096986770629883
2015-05-19,29.07016372680664
2015-05-20,29.067928314208984
2015-05-21,29.36517906188965
2015-05-22,29.622194290161133
2015-05-26,28.969589233398438
2015-05-27,29.510454177856445
2015-05-28,29.452341079711914
2015-05-29,29.117095947265625
2015-06-01,29.175201416015625
2015-06-02,29.045578002929688
2015-06-03,29.081327438354492
2015-06-04,28.911479949951172
2015-06-05,28.752796173095703
2015-06-08,28.56282615661621
2015-06-09,28.477895736694336
2015-06-10,28.804203033447266
2015-06-11,28.739381790161133
2015-06-12,28.42202377319336
2015-06-15,28.366147994995117
2015-06-16,28.51812744140625
2015-06-17,28.45107650756836
2015-06-18,28.580699920654297
2015-06-19,28.29463005065918
2015-06-22,28.520360946655273
2015-06-23,28.39073371887207
2015-06-24,28.63210678100586
2015-06-25,28.495771408081055
2015-06-26,28.328153610229492
2015-06-29,27.831993103027344
2015-06-30,28.03314208984375
2015-07-01,28.29463005065918
2015-07-02,28.25887680053711
2015-07-06,28.160531997680664
2015-07-07,28.09124755859375
2015-07-08,27.393936157226562
2015-07-09,26.8351993560791
2015-07-10,27.55261993408203
2015-07-13,28.08453941345215
2015-07-14,28.0733642578125
2015-07-15,28.34380340576172
2015-07-16,28.721508026123047
2015-07-17,28.969589233398438
2015-07-20,29.517152786254883
2015-07-21,29.22213363647461
2015-07-22,27.986204147338867
2015-07-23,27.972787857055664
2015-07-24,27.825284957885742
2015-07-27,27.438634872436523
2015-07-28,27.574974060058594
2015-07-29,27.487808227539062
2015-07-30,27.349239349365234
2015-07-31,27.110103607177734
2015-08-03,26.470897674560547
2015-08-04,25.621610641479492
2015-08-05,25.791471481323242
2015-08-06,25.84759521484375
2015-08-07,25.935157775878906
2015-08-10,26.878093719482422
2015-08-11,25.479408264160156
2015-08-12,25.872295379638672
2015-08-13,25.85208511352539
2015-08-14,26.0339412689209
2015-08-17,26.303348541259766
2015-08-18,26.155179977416992
2015-08-19,25.820659637451172
2015-08-20,25.29081916809082
2015-08-21,23.743967056274414
2015-08-24,23.151262283325195
2015-08-25,23.29045295715332
2015-08-26,24.626277923583984
2015-08-27,25.35143280029297
2015-08-28,25.434507369995117
2015-08-31,25.315513610839844
2015-09-01,24.183996200561523
2015-09-02,25.221221923828125
2015-09-03,24.778942108154297
2015-09-04,24.53197479248047
2015-09-08,25.2144832611084
2015-09-09,24.72955894470215
2015-09-10,25.272859573364258
2015-09-11,25.64104461669922
2015-09-14,25.888010025024414
2015-09-15,26.105783462524414
2015-09-16,26.134973526000977
2015-09-17,25.575942993164062
2015-09-18,25.47041893005371
2015-09-21,25.865556716918945
2015-09-22,25.459203720092773
2015-09-23,25.665742874145508
2015-09-24,25.818410873413086
2015-09-25,25.753307342529297
2015-09-28,25.243663787841797
2015-09-29,24.484834671020508
2015-09-30,24.763229370117188
2015-10-01,24.601579666137695
2015-10-02,24.78118133544922
2015-10-05,24.870994567871094
2015-10-06,24.98997688293457
2015-10-07,24.870994567871094
2015-10-08,24.583621978759766
2015-10-09,25.17183494567871
2015-10-12,25.055086135864258
2015-10-13,25.097745895385742
2015-10-14,24.743013381958008
2015-10-15,25.11345672607422
2015-10-16,24.929357528686523
2015-10-19,25.084278106689453
2015-10-20,25.54226303100586
2015-10-21,25.540019989013672
2015-10-22,25.930660247802734
2015-10-23,26.734399795532227
2015-10-26,25.88127326965332
2015-10-27,25.717384338378906
2015-10-28,26.777063369750977
2015-10-29,27.05994415283203
2015-10-30,26.828699111938477
2015-11-02,27.205875396728516
2015-11-03,27.51793670654297
2015-11-04,27.389968872070312
2015-11-05,27.263708114624023
2015-11-06,27.295270919799805
2015-11-09,27.184785842895508
2015-11-10,26.3280029296875
2015-11-11,26.179197311401367
2015-11-12,26.091266632080078
2015-11-13,25.329179763793945
2015-11-16,25.74404525756836
2015-11-17,25.633567810058594
2015-11-18,26.44525146484375
2015-11-19,26.78119468688965
2015-11-20,26.898447036743164
2015-11-23,26.548973083496094
2015-11-24,26.803747177124023
2015-11-25,26.612096786499023
2015-11-27,26.56249237060547
2015-11-30,26.672983169555664
2015-12-01,26.45652961730957
2015-12-02,26.2175235748291
2015-12-03,25.974027633666992
2015-12-04,26.837566375732422
2015-12-07,26.66846466064453
2015-12-08,26.657196044921875
2015-12-09,26.06871795654297
2015-12-10,26.19272804260254
2015-12-11,25.518579483032227
2015-12-14,25.360750198364258
2015-12-15,24.912065505981445
2015-12-16,25.103710174560547
2015-12-17,24.571603775024414
2015-12-18,23.90647315979004
2015-12-21,24.199581146240234
2015-12-22,24.177038192749023
2015-12-23,24.48818016052246
2015-12-24,24.357406616210938
2015-12-28,24.08458709716797
2015-12-29,24.517492294311523
2015-12-30,24.197330474853516
2015-12-31,23.732851028442383
2016-01-04,23.753149032592773
2016-01-05,23.157915115356445
2016-01-06,22.704723358154297
2016-01-07,21.746479034423828
2016-01-08,21.86146354675293
2016-01-11,22.215456008911133
2016-01-12,22.537879943847656
2016-01-13,21.958415985107422
2016-01-14,22.43866729736328
2016-01-15,21.899791717529297
2016-01-19,21.7938289642334
2016-01-20,21.823139190673828
2016-01-21,21.71265983581543
2016-01-22,22.8670597076416
2016-01-25,22.420631408691406
2016-01-26,22.54463768005371
2016-01-27,21.063310623168945
2016-01-28,21.214372634887695
2016-01-29,21.9471492767334
2016-02-01,21.741968154907227
2016-02-02,21.302305221557617
2016-02-03,21.72393226623535
2016-02-04,21.898483276367188
2016-02-05,21.313617706298828
2016-02-08,21.538043975830078
2016-02-09,21.533506393432617
2016-02-10,21.370290756225586
2016-02-11,21.241077423095703
2016-02-12,21.30681610107422
2016-02-16,21.907550811767578
2016-02-17,22.243053436279297
2016-02-18,21.8214054107666
2016-02-19,21.771541595458984
2016-02-22,21.961957931518555
2016-02-23,21.46550178527832
2016-02-24,21.785140991210938
2016-02-25,21.93475341796875
2016-02-26,21.9687557220459
2016-02-29,21.918888092041016
2016-03-01,22.789382934570312
2016-03-02,22.839252471923828
2016-03-03,23.009275436401367
2016-03-04,23.351585388183594
2016-03-07,23.093154907226562
2016-03-08,22.902729034423828
2016-03-09,22.92313575744629
2016-03-10,22.934467315673828
2016-03-11,23.18156623840332
2016-03-14,23.24049949645996
2016-03-15,23.707490921020508
2016-03-16,24.0225887298584
2016-03-17,23.98405647277832
2016-03-18,24.011260986328125
2016-03-21,24.00899314880371
2016-03-22,24.192609786987305
2016-03-23,24.058866500854492
2016-03-24,23.954580307006836
2016-03-28,23.845773696899414
2016-03-29,24.410234451293945
2016-03-30,24.836416244506836
2016-03-31,24.707202911376953
2016-04-01,24.933895111083984
2016-04-04,25.190052032470703
2016-04-05,24.893085479736328
2016-04-06,25.153791427612305
2016-04-07,24.605194091796875
2016-04-08,24.63239288330078
2016-04-11,24.71400260925293
2016-04-12,25.035905838012695
2016-04-13,25.39861488342285
2016-04-14,25.412221908569336
2016-04-15,24.902158737182617
2016-04-18,24.364898681640625
2016-04-19,24.235685348510742
2016-04-20,24.285554885864258
2016-04-21,24.0225887298584
2016-04-22,23.95685577392578
2016-04-25,23.820837020874023
2016-04-26,23.65534782409668
2016-04-27,22.175052642822266
2016-04-28,21.49724578857422
2016-04-29,21.250144958496094
2016-05-02,21.22747802734375
2016-05-03,21.576580047607422
2016-05-04,21.352153778076172
2016-05-05,21.265483856201172
2016-05-06,21.146892547607422
2016-05-09,21.162857055664062
2016-05-10,21.306543350219727
2016-05-11,21.099002838134766
2016-05-12,20.604076385498047
2016-05-13,20.645130157470703
2016-05-16,21.41145133972168
2016-05-17,21.322507858276367
2016-05-18,21.566545486450195
2016-05-19,21.484434127807617
2016-05-20,21.71707534790039
2016-05-23,21.9930362701416
2016-05-24,22.32830238342285
2016-05-25,22.720592498779297
2016-05-26,22.900775909423828
2016-05-27,22.8870906829834
2016-05-31,22.775331497192383
2016-06-01,22.45602798461914
2016-06-02,22.287250518798828
2016-06-03,22.33287239074707
2016-06-06,22.49479866027832
2016-06-07,22.586030960083008
2016-06-08,22.565502166748047
2016-06-09,22.727432250976562
2016-06-10,22.540416717529297
2016-06-13,22.200592041015625
2016-06-14,22.227956771850586
2016-06-15,22.154970169067383
2016-06-16,22.24848175048828
2016-06-17,21.74216079711914
2016-06-20,21.6897029876709
2016-06-21,21.874448776245117
2016-06-22,21.792335510253906
2016-06-23,21.91777801513672
2016-06-24,21.301979064941406
2016-06-27,20.991802215576172
2016-06-28,21.345314025878906
2016-06-29,21.53005027770996
2016-06-30,21.80373764038086
2016-07-01,21.869876861572266
2016-07-05,21.664613723754883
2016-07-06,21.787778854370117
2016-07-07,21.88128662109375
2016-07-08,22.050060272216797
2016-07-11,22.118484497070312
2016-07-12,22.218828201293945
2016-07-13,22.093395233154297
2016-07-14,22.53129768371582
2016-07-15,22.529006958007812
2016-07-18,22.76848602294922
2016-07-19,22.777610778808594
2016-07-20,22.798139572143555
2016-07-21,22.67725372314453
2016-07-22,22.501649856567383
2016-07-25,22.200592041015625
2016-07-26,22.047779083251953
2016-07-27,23.48007583618164
2016-07-28,23.797096252441406
2016-07-29,23.767440795898438
2016-08-01,24.18709945678711
2016-08-02,23.829021453857422
2016-08-03,24.127798080444336
2016-08-04,24.27684783935547
2016-08-05,24.646034240722656
2016-08-08,24.850122451782227
2016-08-09,24.95101547241211
2016-08-10,24.765274047851562
2016-08-11,24.74921989440918
2016-08-12,24.806549072265625
2016-08-15,25.104652404785156
2016-08-16,25.081722259521484
2016-08-17,25.045028686523438
2016-08-18,25.012929916381836
2016-08-19,25.077136993408203
2016-08-22,24.882226943969727
2016-08-23,24.96018409729004
2016-08-24,24.772153854370117
2016-08-25,24.66667366027832
2016-08-26,24.52220916748047
2016-08-29,24.494686126708984
2016-08-30,24.306657791137695
2016-08-31,24.3295955657959
2016-09-01,24.474063873291016
2016-09-02,24.703369140625
2016-09-06,24.696481704711914
2016-09-07,24.84782600402832
2016-09-08,24.196592330932617
2016-09-09,23.648544311523438
2016-09-12,24.178251266479492
2016-09-13,24.75380516052246
2016-09-14,25.62976837158203
2016-09-15,26.501131057739258
2016-09-16,26.35209083557129
2016-09-19,26.044811248779297
2016-09-20,26.042522430419922
2016-09-21,26.037933349609375
2016-09-22,26.283296585083008
2016-09-23,25.845321655273438
2016-09-26,25.88429832458496
2016-09-27,25.932451248168945
2016-09-28,26.12965202331543
2016-09-29,25.723783493041992
2016-09-30,25.92327880859375
2016-10-03,25.80175018310547
2016-10-04,25.911815643310547
2016-10-05,25.92327880859375
2016-10-06,26.115896224975586
2016-10-07,26.154882431030273
2016-10-10,26.611207962036133
2016-10-11,26.668533325195312
2016-10-12,26.907020568847656
2016-10-13,26.824462890625
2016-10-14,26.973514556884766
2016-10-17,26.955163955688477
2016-10-18,26.93682289123535
2016-10-19,26.856563568115234
2016-10-20,26.842805862426758
2016-10-21,26.73732566833496
2016-10-24,26.978099822998047
2016-10-25,27.115680694580078
2016-10-26,26.505725860595703
2016-10-27,26.25119400024414
2016-10-28,26.076921463012695
2016-10-31,26.035642623901367
2016-11-01,25.565561294555664
2016-11-02,25.588485717773438
2016-11-03,25.314220428466797
2016-11-04,25.086030960083008
2016-11-07,25.447898864746094
2016-11-08,25.597713470458984
2016-11-09,25.556224822998047
2016-11-10,24.844022750854492
2016-11-11,24.991535186767578
2016-11-14,24.364614486694336
2016-11-15,24.68729019165039
2016-11-16,25.351091384887695
2016-11-17,25.34187126159668
2016-11-18,25.367229461669922
2016-11-21,25.752138137817383
2016-11-22,25.768272399902344
2016-11-23,25.636892318725586
2016-11-25,25.765972137451172
2016-11-28,25.71525764465332
2016-11-29,25.689910888671875
2016-11-30,25.473249435424805
2016-12-01,25.235851287841797
2016-12-02,25.330345153808594
2016-12-05,25.14826774597168
2016-12-06,25.34187126159668
2016-12-07,25.59079933166504
2016-12-08,25.84203338623047
2016-12-09,26.26380729675293
2016-12-12,26.113996505737305
2016-12-13,26.549617767333984
2016-12-14,26.549617767333984
2016-12-15,26.69482421875
2016-12-16,26.729393005371094
2016-12-19,26.88382339477539
2016-12-20,26.955272674560547
2016-12-21,26.980623245239258
2016-12-22,26.80314826965332
2016-12-23,26.85616111755371
2016-12-27,27.026721954345703
2016-12-28,26.911474227905273
2016-12-29,26.90455436706543
2016-12-30,26.69482421875
2017-01-03,26.77088737487793
2017-01-04,26.74091911315918
2017-01-05,26.876903533935547
2017-01-06,27.176536560058594
2017-01-09,27.425457000732422
2017-01-10,27.4531192779541
2017-01-11,27.600627899169922
2017-01-12,27.485387802124023
2017-01-13,27.436986923217773
2017-01-17,27.658248901367188
2017-01-18,27.655946731567383
2017-01-19,27.607542037963867
2017-01-20,27.658248901367188
2017-01-23,27.67668914794922
2017-01-24,27.651336669921875
2017-01-25,28.091562271118164
2017-01-26,28.105390548706055
2017-01-27,28.107696533203125
2017-01-30,28.0339412689209
2017-01-31,27.969406127929688
2017-02-01,29.674997329711914
2017-02-02,29.624292373657227
2017-02-03,29.751054763793945
2017-02-06,30.02994155883789
2017-02-07,30.31574821472168
2017-02-08,30.433300018310547
2017-02-09,30.653209686279297
2017-02-10,30.58376693725586
2017-02-13,30.854602813720703
2017-02-14,31.25507164001465
2017-02-15,31.368484497070312
2017-02-16,31.331457138061523
2017-02-17,31.4171085357666
2017-02-21,31.643959045410156
2017-02-22,31.738866806030273
2017-02-23,31.60460662841797
2017-02-24,31.63470458984375
2017-02-27,31.697200775146484
2017-02-28,31.71109390258789
2017-03-01,32.35924530029297
2017-03-02,32.1671142578125
2017-03-03,32.35693359375
2017-03-06,32.255088806152344
2017-03-07,32.296749114990234
2017-03-08,32.17637634277344
2017-03-09,32.102298736572266
2017-03-10,32.20878601074219
2017-03-13,32.222679138183594
2017-03-14,32.17405700683594
2017-03-15,32.51434326171875
2017-03-16,32.56758117675781
2017-03-17,32.40553665161133
2017-03-20,32.74583435058594
2017-03-21,32.370826721191406
2017-03-22,32.736572265625
2017-03-23,32.62082290649414
2017-03-24,32.556026458740234
2017-03-27,32.611568450927734
2017-03-28,33.28750991821289
2017-03-29,33.36158752441406
2017-03-30,33.317596435546875
2017-03-31,33.255096435546875
2017-04-03,33.264339447021484
2017-04-04,33.51204299926758
2017-04-05,33.33842849731445
2017-04-06,33.255096435546875
2017-04-07,33.1810188293457
2017-04-10,33.14167404174805
2017-04-11,32.7851676940918
2017-04-12,32.82453155517578
2017-04-13,32.65092468261719
2017-04-17,32.83147048950195
2017-04-18,32.68564224243164
2017-04-19,32.56527328491211
2017-04-20,32.972679138183594
2017-04-21,32.93333053588867
2017-04-24,33.250465393066406
2017-04-25,33.456485748291016
2017-04-26,33.25972366333008
2017-04-27,33.285194396972656
2017-04-28,33.252777099609375
2017-05-01,33.931034088134766
2017-05-02,34.14630889892578
2017-05-03,34.042144775390625
2017-05-04,33.919464111328125
2017-05-05,34.48196029663086
2017-05-08,35.419471740722656
2017-05-09,35.646324157714844
2017-05-10,35.477333068847656
2017-05-11,35.78417205810547
2017-05-12,36.28392791748047
2017-05-15,36.19094467163086
2017-05-16,36.13747024536133
2017-05-17,34.92414093017578
2017-05-18,35.45643615722656
2017-05-19,35.577293395996094
2017-05-22,35.79347229003906
